Bases,0,1,2
000,0.25879255642312277,0.1522291239558153,0.06691577382087162
001,0.8140703517587939,0.6540469973890339,0.2675210252302763
010,0.5671892497200448,0.3888030888030888,0.20685508117859291
011,0.8272583201267829,0.6628300609343263,0.2465034965034965
100,0.4102243188601136,0.2611764705882353,0.11819652839070315
101,0.8326226012793176,0.638560157790927,0.26948529411764705
110,0.5986185725249424,0.40345884413309985,0.21806908768821967
111,0.8256333830104322,0.6479524438573315,0.3224468636599274
