Bases,0,1,2
000,0.25810162143030946,0.1515807188363986,0.06683140514433338
001,0.8134328358208955,0.6520618556701031,0.2664291369754553
010,0.5678294573643411,0.38879359634076616,0.20671220671220672
011,0.8286604361370716,0.6613439787092482,0.24613623354321695
100,0.4098671726755218,0.26023304451747836,0.117860249347637
101,0.8322784810126582,0.637905962190984,0.2692725298588491
110,0.5979498861047836,0.40112141470778523,0.21739888423988843
111,0.8262150220913107,0.6474820143884892,0.3217391304347826
