Bases,0,1,2
000,0.3024162120031177,0.17556128082443873,0.08229311141932501
001,0.8636363636363636,0.6354166666666666,0.2463768115942029
010,0.593939393939394,0.38503649635036497,0.20802377414561665
011,0.8202247191011236,0.7235294117647059,0.2826086956521739
100,0.45322245322245325,0.2820053715308863,0.1275831087151842
101,0.8,0.6149732620320856,0.3147410358565737
110,0.6558704453441295,0.45169082125603865,0.19683257918552036
111,0.8857142857142857,0.7142857142857143,0.31382978723404253
