Bases,0,1,2
000,0.554499226177316,0.2839313572542902,0.11513029949436017
001,1.5507246376811594,0.9715639810426541,0.3517915309446254
010,1.185792349726776,0.6828478964401294,0.299738219895288
011,2.2127659574468086,1.7105263157894737,0.6111111111111112
100,0.9744042365401588,0.5923664122137404,0.21801665404996215
101,1.6727272727272726,1.2629107981220657,0.5644599303135889
110,1.5053380782918149,1.1075050709939147,0.45590994371482174
111,2.380281690140845,1.8167539267015707,0.7168949771689498
