Bases,0,1,2
000,0.2876964610844861,0.17402456750363382,0.07754505948564508
001,0.8181818181818182,0.6505664877757901,0.25928623452294247
010,0.5997666277712952,0.4076655052264808,0.22179921037789058
011,0.8640915593705293,0.6846965699208444,0.2620904836193448
100,0.4284177498879426,0.2760879056905836,0.1311965811965812
101,0.8333333333333334,0.638030888030888,0.29207232267037553
110,0.6196428571428572,0.43277661795407096,0.22769913013815452
111,0.8415147265077139,0.6587622903412377,0.32465753424657534
