Bases,0,1,2
000,0.2765862195270848,0.16425324128641186,0.07087470615066138
001,0.8247011952191236,0.6213643574828134,0.25339673913043476
010,0.5836754407148032,0.4103989535644212,0.21123653821201505
011,0.8089591567852438,0.6594499707431246,0.24394785847299813
100,0.41797564048719027,0.2720335487419222,0.13259405401728008
101,0.8409961685823755,0.6256499133448874,0.280874653526332
110,0.5989159891598916,0.4166506441069025,0.23687186944579092
111,0.8126520681265207,0.6534988713318285,0.32792485055508114
