Bases,0,1,2
000,0.27413687077220417,0.16207681797479884,0.07193645990922844
001,0.8262548262548263,0.6549865229110512,0.2601339443073669
010,0.6084919472913617,0.3949315575286719,0.21109200343938092
011,0.8086696562032885,0.6647582697201018,0.24141519250780438
100,0.4092526690391459,0.2618448157473106,0.12363470873786407
101,0.8360824742268042,0.6382367034020124,0.26054590570719605
110,0.6049960967993755,0.40759219088937093,0.21450044208664898
111,0.8017118402282454,0.63572267920094,0.30178117048346054
