Bases,0,1,2
000,0.5782122905027933,0.30829268292682926,0.11199026171637248
001,1.475,1.1575342465753424,0.3807531380753138
010,1.210762331838565,0.7904509283819628,0.3089108910891089
011,2.4545454545454546,1.7168141592920354,0.7807017543859649
100,1.0187416331994645,0.6121718377088305,0.2831050228310502
101,2.217391304347826,1.4113475177304964,0.6020408163265306
110,1.3658536585365855,1.032490974729242,0.5300859598853869
111,2.127659574468085,1.8608695652173912,0.9615384615384616
