Bases,0,1,2
000,0.46974296259090215,0.2484295542925516,0.09755464987032234
001,1.3927893738140418,0.9667019027484144,0.35934848998982016
010,1.1076736427054898,0.6611230329041488,0.30132450331125826
011,2.0451505016722407,1.3539445628997868,0.5574931880108992
100,0.8550978943479867,0.49953300124533,0.22320072881870634
101,1.7204301075268817,1.1199435559736595,0.44694643466393724
110,1.4822196170379054,0.8818101933216169,0.4283710327897598
111,2.333821376281113,1.5867446393762183,0.7820990942994139
