Bases,0,1,2
000,0.5040458304540693,0.2630726939523519,0.10117941522242027
001,1.3672566371681416,0.9406509253350351,0.3704563031709203
010,1.1153203342618385,0.6806977626090254,0.3190947242206235
011,2.0891238670694863,1.3902116402116402,0.582089552238806
100,0.910161727587174,0.5302126357656417,0.22645455224437971
101,1.7478632478632479,1.1263427109974424,0.486268766019773
110,1.5189268651231165,0.9176702430479527,0.4449752300070771
111,2.4615384615384617,1.6859356376638857,0.8196948682385575
