Bases,0,1,2
000,0.35294117647058826,0.2,0.0
001,,1.0,
010,0.5,0.5,0.3333333333333333
011,,1.0,1.0
100,0.6666666666666666,0.2,0.0
101,1.0,1.0,0.5
110,,0.0,0.0
111,,,1.0
