Bases,0,1,2
000,0.47430249632892807,0.22040816326530613,0.10024449877750612
001,1.6666666666666667,0.9473684210526315,0.2903225806451613
010,1.3783783783783783,0.5833333333333334,0.18681318681318682
011,0.6,1.4,0.5625
100,0.9085714285714286,0.6224489795918368,0.21428571428571427
101,1.9,1.1071428571428572,0.5833333333333334
110,1.1714285714285715,1.1875,0.6373626373626373
111,1.0,1.9565217391304348,0.967741935483871
